WKT,fid,ID,ELEV_MIN,ELEV_MAX
"MULTIPOLYGON (((-2.83652517078269 43.2304482261909,-2.8365141474003 43.2304566389201,-2.83651923174987 43.2304651844654,-2.83652511878799 43.2304676808426,-2.83653742460925 43.2304659274395,-2.83653814683447 43.2304652114938,-2.83654109468905 43.2304566774263,-2.83653746241841 43.2304517794708,-2.83652517078269 43.2304482261909)))",1,0,-9.67416858673096,-9
"MULTIPOLYGON (((-2.86077457362012 43.2341514558032,-2.86077414889314 43.2341516566146,-2.86076829589554 43.2341601877659,-2.86077325990103 43.2341687320819,-2.86077453043554 43.2341704258899,-2.86078682544529 43.2341734445722,-2.86079204303044 43.2341687549397,-2.86079896479879 43.2341602250876,-2.86079030300265 43.2341516762731,-2.86078687771362 43.234150482158,-2.86077457362012 43.2341514558032)),((-2.86052889111283 43.2339957697481,-2.86052464790726 43.2339976637527,-2.86051657448956 43.2340022491661,-2.86051110946614 43.2340061855208,-2.86050653772557 43.2340147182212,-2.86050423751334 43.2340176507879,-2.86050024075279 43.2340232488176,-2.86049685843931 43.234031782968,-2.8604959462828 43.2340403201304,-2.86049738856929 43.234048860164,-2.86050139246204 43.2340574033211,-2.86050413884048 43.2340609118946,-2.86050846343381 43.234065950218,-2.86051641490255 43.2340722230231,-2.86051999410297 43.2340745025518,-2.86052870156727 43.2340788868084,-2.86054099416464 43.2340829500382,-2.86054155839556 43.2340830671163,-2.86055328554785 43.2340875464955,-2.86056558417125 43.2340889680591,-2.86057789012286 43.2340871752728,-2.86058729133743 43.2340831228575,-2.86059020268604 43.2340824816755,-2.86060251556278 43.2340776496843,-2.86060762700537 43.2340746093628,-2.86061483611669 43.2340694482691,-2.86061836119552 43.2340660841668,-2.86062482370111 43.2340575537656,-2.86062717704546 43.2340523045825,-2.86062845162732 43.2340490199107,-2.86062960908903 43.234040483046,-2.86062856856119 43.2340319435036,-2.86062723152174 43.2340283994865,-2.86062506394936 43.2340234009592,-2.86061871708121 43.2340148549517,-2.86061497775976 43.2340072984139,-2.86061436386855 43.234006311373,-2.86060269568446 43.2339986232396,-2.86060078302449 43.2339977565504,-2.86059040519588 43.2339936405101,-2.86057811001602 43.2339907165491,-2.86056581092054 43.2339895105903,-2.86055350812704 43.2339899267413,-2.86054120152706 43.2339920121378,-2.86052889111283 43.2339957697481)),((-2.83651287655101 43.2304456446933,-2.83650711521951 43.230448090591,-2.83650054647039 43.2304564750242,-2.83650043637904 43.2304566193255,-2.83650054194258 43.2304581689242,-2.83650106770796 43.2304651585073,-2.8365100278145 43.230473709592,-2.83651279785669 43.2304750872164,-2.83652509308997 43.2304772961607,-2.83653740105944 43.230474739634,-2.83653872265901 43.2304737505961,-2.83654696969841 43.2304652241001,-2.83654737390486 43.230456686398,-2.83653994219982 43.2304481375,-2.83653747672104 43.2304464275072,-2.83652518263218 43.2304437925095,-2.83651287655101 43.2304456446933),(-2.83652517078269 43.2304482261909,-2.8365141474003 43.2304566389201,-2.83651923174987 43.2304651844654,-2.83652511878799 43.2304676808426,-2.83653742460925 43.2304659274395,-2.83653814683447 43.2304652114938,-2.83654109468905 43.2304566774263,-2.83653746241841 43.2304517794708,-2.83652517078269 43.2304482261909)))",2,1,-9,-8
"MULTIPOLYGON (((-2.86075002821651 43.2341258279871,-2.86074903541586 43.2341260112246,-2.86073771921301 43.2341289598478,-2.86072540549165 43.2341341628851,-2.86072465793052 43.2341345198237,-2.86071419531191 43.2341430453603,-2.86071307874989 43.2341450820718,-2.86070923083471 43.2341515775904,-2.86070840704119 43.234160114862,-2.86071112310214 43.2341686564435,-2.8607130117328 43.2341745082832,-2.86071372352819 43.2341771978843,-2.86072117970666 43.2341857452368,-2.86072528132691 43.2341886865977,-2.86073316818019 43.2341942981063,-2.86073756524494 43.2341965768836,-2.86074985432813 43.2342022000249,-2.86075168088767 43.2342028589161,-2.86076214698663 43.2342062537398,-2.86077444258439 43.2342090170125,-2.86078674118498 43.2342104615851,-2.86079904302375 43.2342104836989,-2.86081134877196 43.2342087880298,-2.86082365970409 43.2342048140725,-2.86082731355409 43.2342029509515,-2.86083597936094 43.2341970051412,-2.8608387311605 43.2341944265664,-2.8608444818355 43.2341858952871,-2.86084670512287 43.2341773597169,-2.86084671749278 43.2341688214573,-2.86084464049195 43.2341602806563,-2.86083953106687 43.2341517361665,-2.86083608978323 43.2341484775195,-2.860830680138 43.2341431871249,-2.8608238097338 43.2341388858811,-2.86081631306282 43.2341346313716,-2.86081152207889 43.2341326377575,-2.86079922953175 43.2341285401743,-2.86078828432063 43.2341260589927,-2.86078693395658 43.234125773586,-2.86077463496058 43.2341245101874,-2.86076233311975 43.234124496576,-2.86075002821651 43.2341258279871),(-2.86077457362012 43.2341514558032,-2.86077414889314 43.2341516566146,-2.86076829589554 43.2341601877659,-2.86077325990103 43.2341687320819,-2.86077453043554 43.2341704258899,-2.86078682544529 43.2341734445722,-2.86079204303044 43.2341687549397,-2.86079896479879 43.2341602250876,-2.86079030300265 43.2341516762731,-2.86078687771362 43.234150482158,-2.86077457362012 43.2341514558032)),((-2.86050436431106 43.2339620587679,-2.86049940278933 43.2339634798718,-2.86049205388458 43.2339658234011,-2.86047974076987 43.2339707657627,-2.86047709663482 43.2339719909442,-2.86046742422671 43.2339772099994,-2.86046197116362 43.233980510771,-2.8604551034053 43.2339855281482,-2.86045056983573 43.2339890351387,-2.86044277640708 43.233996551739,-2.86044173942716 43.2339975626416,-2.86043466831265 43.23400609229,-2.86043178546375 43.2340146270478,-2.86043042766185 43.2340171028843,-2.86042690135447 43.2340231593639,-2.86042321587754 43.2340316931422,-2.86042060129086 43.234040228227,-2.86041886730262 43.2340487643861,-2.86041803755964 43.2340557713164,-2.86041783165719 43.2340573013972,-2.86041730229121 43.2340658390261,-2.86041704475062 43.2340743769866,-2.86041672959747 43.2340829148768,-2.8604163920979 43.2340914527397,-2.86041505487647 43.2340999893828,-2.86041242331011 43.2341085244466,-2.86040836284617 43.2341170577667,-2.86040558528502 43.234121671774,-2.86040343393368 43.234125590027,-2.86039850586687 43.2341341222881,-2.86039402290001 43.2341426550921,-2.86039323133433 43.2341444867356,-2.8603906105271 43.2341511892024,-2.86038833037211 43.2341597246944,-2.86038731081192 43.2341682617247,-2.86038729783243 43.2341767999835,-2.86038837369304 43.234185339571,-2.86039099401815 43.2341938810433,-2.86039310898979 43.2341980833089,-2.86039541398149 43.2342024247117,-2.86040197995476 43.2342109709986,-2.86040537386771 43.2342142974298,-2.86041145281814 43.2342195208321,-2.86041765420117 43.2342237424765,-2.86042552326184 43.2342280762742,-2.86042994151965 43.2342301283978,-2.86044223363472 43.2342344134188,-2.86045222179506 43.2342366471193,-2.86045452936073 43.2342371166284,-2.86046682838558 43.2342383743999,-2.86047913038426 43.2342383288235,-2.86049143539582 43.2342369624352,-2.86049263846583 43.2342366964133,-2.86050374360305 43.2342341947409,-2.86051605532797 43.2342298841786,-2.86051961496336 43.2342281910326,-2.8605283714939 43.2342236254559,-2.86053459365015 43.2342196710197,-2.86054069270414 43.2342151534932,-2.86054524333631 43.2342111457277,-2.86055302290756 43.2342027357931,-2.86055312752207 43.2342026170638,-2.86055913688359 43.2341940861141,-2.86056387344329 43.2341855536128,-2.8605653717669 43.2341821330416,-2.86056788065599 43.2341770202223,-2.86056981126726 43.2341684843008,-2.86057406216739 43.2341599512071,-2.86057773656608 43.2341545344766,-2.86058023739698 43.2341514204584,-2.86059006449195 43.2341431072589,-2.86059034010053 43.2341428944955,-2.86060238317825 43.234135731762,-2.86060455218767 43.2341343735391,-2.86061470064209 43.2341288913481,-2.86061944987774 43.2341258534161,-2.86062702001832 43.2341212105339,-2.86063208353962 43.2341173305331,-2.86063934435187 43.2341113528277,-2.86064182838401 43.2341088041297,-2.86064921391212 43.2341002748515,-2.86065167906579 43.2340969375045,-2.86065490402829 43.2340917435078,-2.86065724686946 43.2340832080868,-2.86066102124514 43.2340746744093,-2.86066377824449 43.2340661394925,-2.86066405382366 43.2340649430484,-2.86066565866966 43.2340576035081,-2.86066660752042 43.234049066389,-2.86066656791416 43.234040528066,-2.86066545859972 43.2340319884401,-2.86066414012463 43.2340270627327,-2.86066318897125 43.2340234474009,-2.86065964296482 43.2340149048071,-2.86065730812837 43.2340063636884,-2.8606519032364 43.2339985503853,-2.86065135323841 43.2339978181602,-2.86064332250911 43.2339892701029,-2.86063962994798 43.2339860174999,-2.86063262834689 43.2339807188005,-2.86062734819005 43.2339772033928,-2.86061810964987 43.2339721628373,-2.86061506136503 43.2339706141748,-2.86060277089801 43.2339656240117,-2.86059612662513 43.2339635977769,-2.86059047758021 43.2339618853681,-2.86057818184484 43.2339592078864,-2.86056588391321 43.2339574942126,-2.86055358393727 43.233956677449,-2.86054128201384 43.2339567148937,-2.86052897819203 43.2339575847867,-2.86051667230839 43.2339593585793,-2.86050436431106 43.2339620587679),(-2.86052889111283 43.2339957697481,-2.86052464790726 43.2339976637527,-2.86051657448956 43.2340022491661,-2.86051110946614 43.2340061855208,-2.86050653772557 43.2340147182212,-2.86050423751334 43.2340176507879,-2.86050024075279 43.2340232488176,-2.86049685843931 43.234031782968,-2.8604959462828 43.2340403201304,-2.86049738856929 43.234048860164,-2.86050139246204 43.2340574033211,-2.86050413884048 43.2340609118946,-2.86050846343381 43.234065950218,-2.86051641490255 43.2340722230231,-2.86051999410297 43.2340745025518,-2.86052870156727 43.2340788868084,-2.86054099416464 43.2340829500382,-2.86054155839556 43.2340830671163,-2.86055328554785 43.2340875464955,-2.86056558417125 43.2340889680591,-2.86057789012286 43.2340871752728,-2.86058729133743 43.2340831228575,-2.86059020268604 43.2340824816755,-2.86060251556278 43.2340776496843,-2.86060762700537 43.2340746093628,-2.86061483611669 43.2340694482691,-2.86061836119552 43.2340660841668,-2.86062482370111 43.2340575537656,-2.86062717704546 43.2340523045825,-2.86062845162732 43.2340490199107,-2.86062960908903 43.234040483046,-2.86062856856119 43.2340319435036,-2.86062723152174 43.2340283994865,-2.86062506394936 43.2340234009592,-2.86061871708121 43.2340148549517,-2.86061497775976 43.2340072984139,-2.86061436386855 43.234006311373,-2.86060269568446 43.2339986232396,-2.86060078302449 43.2339977565504,-2.86059040519588 43.2339936405101,-2.86057811001602 43.2339907165491,-2.86056581092054 43.2339895105903,-2.86055350812704 43.2339899267413,-2.86054120152706 43.2339920121378,-2.86052889111283 43.2339957697481)),((-2.83651289445087 43.230438947672,-2.83651107970402 43.2304395579771,-2.8365005831156 43.2304427656902,-2.83649123257997 43.2304480678916,-2.83648825622413 43.2304524024221,-2.83648518781 43.2304565975315,-2.8364842652907 43.2304651344924,-2.83648801704437 43.2304736781344,-2.8364881988075 43.2304738809217,-2.83649830290048 43.2304822311149,-2.83650047456706 43.2304833747449,-2.8365127660567 43.2304869847846,-2.83652506648707 43.2304872500507,-2.83653737606983 43.230484090592,-2.83654007725208 43.2304822908111,-2.83654970182162 43.2304748798523,-2.83655037938608 43.2304737672512,-2.83655322885648 43.2304652330428,-2.83655191564069 43.230456692887,-2.83654975797204 43.2304538671174,-2.83654429508584 43.2304481437195,-2.83653748475765 43.2304434202508,-2.8365255131796 43.2304395786028,-2.83652519453969 43.2304393371205,-2.83651289445087 43.230438947672),(-2.83651287655101 43.2304456446933,-2.83650711521951 43.230448090591,-2.83650054647039 43.2304564750242,-2.83650043637904 43.2304566193255,-2.83650054194258 43.2304581689242,-2.83650106770796 43.2304651585073,-2.8365100278145 43.230473709592,-2.83651279785669 43.2304750872164,-2.83652509308997 43.2304772961607,-2.83653740105944 43.230474739634,-2.83653872265901 43.2304737505961,-2.83654696969841 43.2304652241001,-2.83654737390486 43.230456686398,-2.83653994219982 43.2304481375,-2.83653747672104 43.2304464275072,-2.83652518263218 43.2304437925095,-2.83651287655101 43.2304456446933)))",3,2,-8,-7
"MULTIPOLYGON (((-2.86046755746353 43.2339188102027,-2.86045769829149 43.2339207376347,-2.86045524891474 43.2339217547121,-2.86044293317043 43.2339278520563,-2.86044044851816 43.2339292548676,-2.86043062133661 43.2339322347499,-2.86041830958784 43.2339365794031,-2.86041524985556 43.2339377623993,-2.86040599614367 43.2339416660857,-2.86039609416857 43.2339462772999,-2.86039368095341 43.233947516803,-2.86038136377312 43.2339542382078,-2.86038038224898 43.2339547964003,-2.86036904436083 43.2339619360597,-2.86036693001114 43.2339633182566,-2.86035672246083 43.233970722089,-2.86035520625791 43.2339718422213,-2.86034482251266 43.2339803678206,-2.86034439771075 43.2339807547016,-2.86033544648223 43.2339888946491,-2.86033206949337 43.2339923038351,-2.86032695454138 43.2339974225564,-2.8603197377547 43.2340053927284,-2.86031922714166 43.2340059513964,-2.86031555883736 43.2340144851923,-2.86030876532977 43.2340230151719,-2.8603073913749 43.2340248893785,-2.86030244296931 43.2340315457264,-2.86029658644511 43.2340400768495,-2.86029504927929 43.2340425070681,-2.86029116307015 43.2340486085012,-2.86028613683229 43.2340571406376,-2.86028269951446 43.2340634787209,-2.86028150505474 43.2340656732556,-2.86027722883023 43.2340742063077,-2.86027332682374 43.2340827398166,-2.86027152079638 43.2340912758854,-2.86027032715573 43.234094335899,-2.86026819348496 43.2340998100961,-2.86026526284509 43.2341083447912,-2.86026274941159 43.2341168799958,-2.86026066072818 43.2341254157191,-2.86025902988885 43.2341339520017,-2.8602579164097 43.2341419880117,-2.86025784682494 43.2341424888312,-2.86025714549952 43.2341510262491,-2.86025691084515 43.2341595642371,-2.86025720780521 43.2341681028744,-2.86025755261158 43.2341766415702,-2.86025783218506 43.2341788493459,-2.86025862698226 43.2341851811571,-2.86026028819017 43.2341937214609,-2.86026252424983 43.2342022624667,-2.86026539670055 43.2342108042499,-2.86026891576605 43.2342193468227,-2.8602700363339 43.2342216267476,-2.86027316153084 43.234227890283,-2.86027811893147 43.2342364346123,-2.86028229021646 43.2342426416475,-2.86028390872073 43.2342449799579,-2.86029059943153 43.2342535264035,-2.86029432023686 43.2342620692219,-2.86029454716899 43.2342623162929,-2.86030257538033 43.2342706175773,-2.86030682105508 43.2342745807606,-2.86031207524037 43.2342791674519,-2.86031909959438 43.2342848099919,-2.86032303561129 43.2342877191089,-2.86033138171279 43.2342934737916,-2.86033583936823 43.2342962730153,-2.8603436665715 43.2343009390787,-2.86035100702362 43.234304829806,-2.86035595382258 43.2343073579133,-2.86036824306031 43.2343129077301,-2.86036947349907 43.234313390621,-2.86038053408102 43.2343176775068,-2.86039282671769 43.2343217402135,-2.86039361801651 43.2343219583623,-2.86040512082957 43.2343251573272,-2.86041741632427 43.2343279691531,-2.86042971334365 43.2343301133771,-2.86043301609044 43.2343305447087,-2.86044200873848 43.2343329699026,-2.86045430585924 43.2343350705127,-2.86046660553332 43.2343360523535,-2.86047890794575 43.2343358340206,-2.86049121303615 43.2343344416758,-2.86050352125513 43.2343316774381,-2.86050670658952 43.2343306345867,-2.86051582901419 43.2343291143725,-2.86052813756658 43.2343262029809,-2.86054044814264 43.2343224036149,-2.86054113216566 43.2343221382838,-2.86055276148642 43.2343173897179,-2.86055992596096 43.2343136229184,-2.86056507860376 43.2343107197845,-2.86057318425291 43.2343051008035,-2.86057740055929 43.2343019263752,-2.86058336481029 43.2342965749364,-2.86058972882156 43.2342903646762,-2.86059177587694 43.234288046912,-2.86059920803734 43.2342795176942,-2.86060206280048 43.2342762928403,-2.86060635290404 43.2342709881259,-2.86061369628478 43.2342624587989,-2.86061439967128 43.2342609496304,-2.86061766401249 43.2342539253587,-2.86062645042834 43.2342453977891,-2.86062673755589 43.2342451588314,-2.86063759443738 43.2342368730908,-2.86063906046367 43.2342359378271,-2.86065137715421 43.2342294438749,-2.86065412061308 43.2342283549473,-2.86066368852119 43.2342252854375,-2.86067599557123 43.2342230212609,-2.86068829909447 43.2342223049719,-2.86070059966489 43.2342228849776,-2.86071289772091 43.234224569116,-2.86072519372816 43.2342271532156,-2.86072986043325 43.2342284471777,-2.86073748724769 43.2342308302803,-2.86074977904877 43.2342352627399,-2.86075450057101 43.2342370154463,-2.86076206870905 43.2342406363012,-2.86077336492328 43.2342455766805,-2.86077435802123 43.234246163723,-2.86078664633183 43.2342521321306,-2.86079220924672 43.2342541378873,-2.86079893014552 43.2342600773282,-2.86080341125403 43.2342626897924,-2.86081121989472 43.2342654159085,-2.86082351667133 43.2342676673589,-2.86083581751716 43.2342681309048,-2.86084812232373 43.2342668537441,-2.86086043146733 43.2342636700267,-2.86086267272219 43.2342627618836,-2.86087275462917 43.2342543235005,-2.86087283308299 43.234254235966,-2.86088507401191 43.2342466367112,-2.86088625226767 43.2342457140104,-2.86089574868166 43.2342371872834,-2.86089740159557 43.2342353428894,-2.86090237579492 43.234228657067,-2.86090694637427 43.2342201243497,-2.86090974040888 43.2342115894722,-2.86090975776305 43.2342114786107,-2.86091103292335 43.2342030527691,-2.86091079915877 43.2341945142104,-2.86090980650771 43.2341900453062,-2.86090902562685 43.2341859737795,-2.86090576448946 43.2341774315399,-2.86090344825946 43.2341688904491,-2.86089757040631 43.2341611224097,-2.86089703631997 43.2341603443782,-2.86088829339146 43.2341517954724,-2.86088529437516 43.2341497588659,-2.8608765845036 43.234143242959,-2.86087301158489 43.2341413685716,-2.86086072475889 43.2341347536702,-2.8608606073907 43.2341346852533,-2.86084843466127 43.2341295778532,-2.86084006286061 43.2341261219895,-2.8608361435459 43.2341248502263,-2.86082385108194 43.2341207160554,-2.860814113463 43.2341175521462,-2.86081155820734 43.234116763045,-2.86079926483581 43.2341130290631,-2.86078697100742 43.2341094964467,-2.86078487472658 43.2341089782942,-2.86077467745934 43.234105841324,-2.86076238380986 43.2341022313824,-2.86075590761121 43.2341004047654,-2.86075009132062 43.2340981124975,-2.86073780121539 43.2340929473675,-2.86073546802056 43.2340918416104,-2.86072883795847 43.2340832952645,-2.86072552824175 43.2340802602251,-2.86072034420952 43.2340747466491,-2.86071537914278 43.2340662023294,-2.86071327096991 43.2340606808548,-2.86071224595969 43.2340576602399,-2.86071005820938 43.2340491193014,-2.86070819517862 43.2340405787582,-2.86070625489986 43.234032038121,-2.86070390348188 43.234023496983,-2.86070107200916 43.2340155034778,-2.86070088708175 43.2340149550354,-2.86069917337661 43.2340064146738,-2.86069494177565 43.2339978712462,-2.8606894753527 43.2339893263148,-2.86068883170094 43.2339884859923,-2.86068283793811 43.233980779957,-2.86067656250285 43.2339741551252,-2.86067464288915 43.2339722317019,-2.86066475267912 43.2339636813815,-2.8606642853492 43.2339633187512,-2.86065274526141 43.2339551284814,-2.86065200327308 43.2339546447335,-2.86063971782655 43.2339474513732,-2.86063799301814 43.2339465722362,-2.86062742981301 43.2339413857314,-2.8606193632572 43.233938011265,-2.86061513965467 43.23393626226,-2.86060284769635 43.2339319294111,-2.86059430979293 43.2339294424632,-2.86059055658185 43.2339272271428,-2.86057826830438 43.2339212812001,-2.8605772185409 43.2339208833599,-2.86056597243714 43.2339186653748,-2.86055367480791 43.2339168227925,-2.86054137590208 43.2339155403908,-2.86052907573263 43.2339148123236,-2.86051677449317 43.2339145535523,-2.86050447208393 43.2339148077015,-2.86049216845692 43.2339155956613,-2.86047986359196 43.2339169261487,-2.86046755746353 43.2339188102027),(-2.86075002821651 43.2341258279871,-2.86074903541586 43.2341260112246,-2.86073771921301 43.2341289598478,-2.86072540549165 43.2341341628851,-2.86072465793052 43.2341345198237,-2.86071419531191 43.2341430453603,-2.86071307874989 43.2341450820718,-2.86070923083471 43.2341515775904,-2.86070840704119 43.234160114862,-2.86071112310214 43.2341686564435,-2.8607130117328 43.2341745082832,-2.86071372352819 43.2341771978843,-2.86072117970666 43.2341857452368,-2.86072528132691 43.2341886865977,-2.86073316818019 43.2341942981063,-2.86073756524494 43.2341965768836,-2.86074985432813 43.2342022000249,-2.86075168088767 43.2342028589161,-2.86076214698663 43.2342062537398,-2.86077444258439 43.2342090170125,-2.86078674118498 43.2342104615851,-2.86079904302375 43.2342104836989,-2.86081134877196 43.2342087880298,-2.86082365970409 43.2342048140725,-2.86082731355409 43.2342029509515,-2.86083597936094 43.2341970051412,-2.8608387311605 43.2341944265664,-2.8608444818355 43.2341858952871,-2.86084670512287 43.2341773597169,-2.86084671749278 43.2341688214573,-2.86084464049195 43.2341602806563,-2.86083953106687 43.2341517361665,-2.86083608978323 43.2341484775195,-2.860830680138 43.2341431871249,-2.8608238097338 43.2341388858811,-2.86081631306282 43.2341346313716,-2.86081152207889 43.2341326377575,-2.86079922953175 43.2341285401743,-2.86078828432063 43.2341260589927,-2.86078693395658 43.234125773586,-2.86077463496058 43.2341245101874,-2.86076233311975 43.234124496576,-2.86075002821651 43.2341258279871),(-2.86050436431106 43.2339620587679,-2.86049940278933 43.2339634798718,-2.86049205388458 43.2339658234011,-2.86047974076987 43.2339707657627,-2.86047709663482 43.2339719909442,-2.86046742422671 43.2339772099994,-2.86046197116362 43.233980510771,-2.8604551034053 43.2339855281482,-2.86045056983573 43.2339890351387,-2.86044277640708 43.233996551739,-2.86044173942716 43.2339975626416,-2.86043466831265 43.23400609229,-2.86043178546375 43.2340146270478,-2.86043042766185 43.2340171028843,-2.86042690135447 43.2340231593639,-2.86042321587754 43.2340316931422,-2.86042060129086 43.234040228227,-2.86041886730262 43.2340487643861,-2.86041803755964 43.2340557713164,-2.86041783165719 43.2340573013972,-2.86041730229121 43.2340658390261,-2.86041704475062 43.2340743769866,-2.86041672959747 43.2340829148768,-2.8604163920979 43.2340914527397,-2.86041505487647 43.2340999893828,-2.86041242331011 43.2341085244466,-2.86040836284617 43.2341170577667,-2.86040558528502 43.234121671774,-2.86040343393368 43.234125590027,-2.86039850586687 43.2341341222881,-2.86039402290001 43.2341426550921,-2.86039323133433 43.2341444867356,-2.8603906105271 43.2341511892024,-2.86038833037211 43.2341597246944,-2.86038731081192 43.2341682617247,-2.86038729783243 43.2341767999835,-2.86038837369304 43.234185339571,-2.86039099401815 43.2341938810433,-2.86039310898979 43.2341980833089,-2.86039541398149 43.2342024247117,-2.86040197995476 43.2342109709986,-2.86040537386771 43.2342142974298,-2.86041145281814 43.2342195208321,-2.86041765420117 43.2342237424765,-2.86042552326184 43.2342280762742,-2.86042994151965 43.2342301283978,-2.86044223363472 43.2342344134188,-2.86045222179506 43.2342366471193,-2.86045452936073 43.2342371166284,-2.86046682838558 43.2342383743999,-2.86047913038426 43.2342383288235,-2.86049143539582 43.2342369624352,-2.86049263846583 43.2342366964133,-2.86050374360305 43.2342341947409,-2.86051605532797 43.2342298841786,-2.86051961496336 43.2342281910326,-2.8605283714939 43.2342236254559,-2.86053459365015 43.2342196710197,-2.86054069270414 43.2342151534932,-2.86054524333631 43.2342111457277,-2.86055302290756 43.2342027357931,-2.86055312752207 43.2342026170638,-2.86055913688359 43.2341940861141,-2.86056387344329 43.2341855536128,-2.8605653717669 43.2341821330416,-2.86056788065599 43.2341770202223,-2.86056981126726 43.2341684843008,-2.86057406216739 43.2341599512071,-2.86057773656608 43.2341545344766,-2.86058023739698 43.2341514204584,-2.86059006449195 43.2341431072589,-2.86059034010053 43.2341428944955,-2.86060238317825 43.234135731762,-2.86060455218767 43.2341343735391,-2.86061470064209 43.2341288913481,-2.86061944987774 43.2341258534161,-2.86062702001832 43.2341212105339,-2.86063208353962 43.2341173305331,-2.86063934435187 43.2341113528277,-2.86064182838401 43.2341088041297,-2.86064921391212 43.2341002748515,-2.86065167906579 43.2340969375045,-2.86065490402829 43.2340917435078,-2.86065724686946 43.2340832080868,-2.86066102124514 43.2340746744093,-2.86066377824449 43.2340661394925,-2.86066405382366 43.2340649430484,-2.86066565866966 43.2340576035081,-2.86066660752042 43.234049066389,-2.86066656791416 43.234040528066,-2.86066545859972 43.2340319884401,-2.86066414012463 43.2340270627327,-2.86066318897125 43.2340234474009,-2.86065964296482 43.2340149048071,-2.86065730812837 43.2340063636884,-2.8606519032364 43.2339985503853,-2.86065135323841 43.2339978181602,-2.86064332250911 43.2339892701029,-2.86063962994798 43.2339860174999,-2.86063262834689 43.2339807188005,-2.86062734819005 43.2339772033928,-2.86061810964987 43.2339721628373,-2.86061506136503 43.2339706141748,-2.86060277089801 43.2339656240117,-2.86059612662513 43.2339635977769,-2.86059047758021 43.2339618853681,-2.86057818184484 43.2339592078864,-2.86056588391321 43.2339574942126,-2.86055358393727 43.233956677449,-2.86054128201384 43.2339567148937,-2.86052897819203 43.2339575847867,-2.86051667230839 43.2339593585793,-2.86050436431106 43.2339620587679)),((-2.83650061614753 43.2304304081086,-2.83649744090145 43.2304310002056,-2.83648829998543 43.2304360321135,-2.83648390826251 43.2304395191435,-2.8364759754073 43.230444803319,-2.83647170671371 43.2304480399824,-2.83646601345761 43.2304565701237,-2.83646417957999 43.2304651057817,-2.83646535849455 43.2304736457465,-2.83646999458587 43.2304821906531,-2.83647586004546 43.2304879547968,-2.83647952736819 43.2304907425589,-2.83648814120631 43.2304954284378,-2.8365004324931 43.2304991149964,-2.83650232522413 43.2304993134225,-2.8365127302069 43.2305003975277,-2.83652435851444 43.2304993449096,-2.83652503429181 43.2304992964038,-2.83653734458614 43.2304958715879,-2.83654539120541 43.2304908366833,-2.83654966670751 43.2304880203232,-2.83655413145101 43.2304823108914,-2.83655795122713 43.2304737780692,-2.83655832222035 43.2304652403197,-2.83655539934677 43.2304566978643,-2.83654977010795 43.2304493255868,-2.83654864797186 43.2304481499388,-2.83653749279427 43.2304404129944,-2.8365349345645 43.2304395920653,-2.8365252135477 43.2304322249601,-2.8365200426685 43.230431032506,-2.83651291882999 43.230429826505,-2.83650061614753 43.2304304081086),(-2.83651289445087 43.230438947672,-2.83651107970402 43.2304395579771,-2.8365005831156 43.2304427656902,-2.83649123257997 43.2304480678916,-2.83648825622413 43.2304524024221,-2.83648518781 43.2304565975315,-2.8364842652907 43.2304651344924,-2.83648801704437 43.2304736781344,-2.8364881988075 43.2304738809217,-2.83649830290048 43.2304822311149,-2.83650047456706 43.2304833747449,-2.8365127660567 43.2304869847846,-2.83652506648707 43.2304872500507,-2.83653737606983 43.230484090592,-2.83654007725208 43.2304822908111,-2.83654970182162 43.2304748798523,-2.83655037938608 43.2304737672512,-2.83655322885648 43.2304652330428,-2.83655191564069 43.230456692887,-2.83654975797204 43.2304538671174,-2.83654429508584 43.2304481437195,-2.83653748475765 43.2304434202508,-2.8365255131796 43.2304395786028,-2.83652519453969 43.2304393371205,-2.83651289445087 43.230438947672)))",4,3,-7,-6
