WKT,fid,ID,ELEV_MIN,ELEV_MAX
"MULTIPOLYGON (((-2.83652517078234 43.2304482263208,-2.83651414766965 43.2304566389205,-2.83651923221684 43.2304651844661,-2.8365251187885 43.2304676806508,-2.83653742460957 43.23046592732,-2.83653814672488 43.2304652114937,-2.83654109464513 43.2304566774262,-2.83653746241826 43.2304517795283,-2.83652517078234 43.2304482263208)))",1,0,-9.67416572570801,-9
"MULTIPOLYGON (((-2.86077457361873 43.2341514564153,-2.86077415019838 43.2341516566162,-2.86076829727937 43.2341601877676,-2.86077326138531 43.2341687320837,-2.86077453044 43.23417042393,-2.86078682544978 43.2341734426034,-2.86079204090082 43.2341687549371,-2.86079896294361 43.2341602250854,-2.86079030145777 43.2341516762712,-2.86078687771242 43.2341504826861,-2.86077457361873 43.2341514564153)),((-2.86052889108763 43.2339957807994,-2.86052467288428 43.2339976637831,-2.86051657445638 43.2340022637137,-2.86051112991602 43.2340061855457,-2.86050655732802 43.2340147182451,-2.86050423745596 43.2340176759451,-2.86050025876028 43.2340232488396,-2.8604968756289 43.2340317829889,-2.86049596307506 43.2340403201509,-2.86049740543621 43.2340488601846,-2.86050140979464 43.2340574033423,-2.86050413888968 43.2340608903235,-2.86050848152189 43.23406595024,-2.86051641493345 43.2340722094723,-2.86052001512782 43.2340745025774,-2.86052870159037 43.2340788766823,-2.86054099418428 43.2340829414252,-2.86054160011663 43.2340830671672,-2.86055328558299 43.2340875310831,-2.86056558420383 43.2340889537685,-2.8605778901543 43.2340871614794,-2.86058726009491 43.2340831228194,-2.86059020270172 43.2340824747967,-2.86060251557928 43.2340776424457,-2.86060761507709 43.2340746093483,-2.86061483613584 43.2340694398644,-2.86061835253198 43.2340660841563,-2.86062481594192 43.2340575537561,-2.86062717708506 43.2340522872046,-2.86062844494772 43.2340490199026,-2.86062960257941 43.2340404830381,-2.86062856192584 43.2340319434955,-2.86062723148151 43.2340284171387,-2.86062505616474 43.2340234009497,-2.86061870850015 43.2340148549413,-2.86061497771969 43.2340073159979,-2.86061435285628 43.2340063113596,-2.86060269566687 43.2339986309548,-2.86060076582179 43.2339977565294,-2.86059040517978 43.2339936475712,-2.8605781099992 43.2339907239287,-2.86056581090252 43.2339895184924,-2.86055350810726 43.2339899354173,-2.8605412015049 43.2339920218555,-2.86052889108763 43.2339957807994)),((-2.83651287655045 43.2304456448998,-2.83650711582671 43.2304480905918,-2.83650054646786 43.2304564759728,-2.83650043710322 43.2304566193265,-2.83650054197066 43.2304581584177,-2.83650106863221 43.2304651585086,-2.83651002923588 43.230473709594,-2.83651279785855 43.2304750865187,-2.83652509309133 43.2304772956545,-2.83653740106045 43.230474739257,-2.83653872219149 43.2304737505955,-2.83654696948321 43.2304652240998,-2.83654737380592 43.2304566863979,-2.83653994214332 43.2304481374999,-2.83653747672092 43.23044642755,-2.83652518263193 43.2304437926026,-2.83651287655045 43.2304456448998),(-2.83652517078234 43.2304482263208,-2.83651414766965 43.2304566389205,-2.83651923221684 43.2304651844661,-2.8365251187885 43.2304676806508,-2.83653742460957 43.23046592732,-2.83653814672488 43.2304652114937,-2.83654109464513 43.2304566774262,-2.83653746241826 43.2304517795283,-2.83652517078234 43.2304482263208)))",2,1,-9,-8
"MULTIPOLYGON (((-2.86075002820796 43.234125831744,-2.86074905585053 43.2341260112495,-2.86073771919944 43.2341289658095,-2.86072540547129 43.2341341718281,-2.86072467672217 43.2341345198466,-2.86071421053039 43.2341430453788,-2.8607130786859 43.2341451101691,-2.86070924786566 43.2341515776111,-2.86070842252883 43.2341601148808,-2.86071113779431 43.2341686564614,-2.86071301183344 43.2341744640927,-2.86071373522273 43.2341771978985,-2.86072119147284 43.2341857452511,-2.86072528134536 43.2341886784966,-2.8607331790935 43.2341942981196,-2.86073756525741 43.2341965714078,-2.86074985433906 43.2342021952256,-2.8607516942544 43.2342028589324,-2.86076214699636 43.2342062494627,-2.86077444259448 43.2342090125829,-2.86078674119615 43.23421045668,-2.86079904303673 43.2342104779962,-2.8608113487876 43.2342087811574,-2.86082365972349 43.2342048055482,-2.86082729680245 43.2342029509311,-2.8608359793872 43.2341969935983,-2.86083871891221 43.2341944265515,-2.86084447201716 43.2341858952751,-2.86084669714569 43.2341773597072,-2.86084671031798 43.2341688214486,-2.86084463448343 43.234160280649,-2.86083952594267 43.2341517361603,-2.86083608977289 43.2341484820631,-2.86083067582265 43.2341431871197,-2.86082380972816 43.2341388883618,-2.86081630892813 43.2341346313666,-2.86081152207515 43.2341326394008,-2.86079922952796 43.2341285418393,-2.860788276475 43.2341260589831,-2.86078693395281 43.2341257752422,-2.86077463495595 43.23412451222,-2.86076233311365 43.2341244992584,-2.86075002820796 43.234125831744),(-2.86077457361873 43.2341514564153,-2.86077415019838 43.2341516566162,-2.86076829727937 43.2341601877676,-2.86077326138531 43.2341687320837,-2.86077453044 43.23417042393,-2.86078682544978 43.2341734426034,-2.86079204090082 43.2341687549371,-2.86079896294361 43.2341602250854,-2.86079030145777 43.2341516762712,-2.86078687771242 43.2341504826861,-2.86077457361873 43.2341514564153)),((-2.86050436425185 43.2339620847281,-2.86049949446486 43.2339634799836,-2.860492053816 43.2339658534631,-2.86047974069185 43.2339707999661,-2.86047717076171 43.2339719910346,-2.86046742413265 43.2339772512271,-2.86046204019277 43.2339805108552,-2.86045510328788 43.2339855796125,-2.86045063687225 43.2339890352205,-2.86044277625628 43.2339966178221,-2.86044180715823 43.2339975627242,-2.86043473401548 43.2340060923702,-2.86043185039721 43.234014627127,-2.86043042739009 43.234017221967,-2.86042697063227 43.2340231594484,-2.86042328563315 43.2340316932273,-2.86042067239903 43.2340402283137,-2.86041894079682 43.2340487644758,-2.86041803613936 43.2340563936277,-2.8604179138111 43.2340573014975,-2.860417388715 43.2340658391316,-2.86041713595684 43.2340743770979,-2.86041682579324 43.2340829149942,-2.86041649080833 43.2340914528601,-2.86041515734019 43.2340999895078,-2.86041252763308 43.2341085245739,-2.86040846677844 43.2341170578935,-2.86040558489632 43.2341218420723,-2.86040352580172 43.2341255901391,-2.86039859270373 43.234134122394,-2.86039410416047 43.2341426551912,-2.86039323090387 43.2341446753113,-2.86039068321439 43.2341511892911,-2.86038839963762 43.2341597247789,-2.86038737729865 43.2341682618059,-2.86038736333383 43.2341768000634,-2.86038843787804 43.2341853396493,-2.86039105786671 43.2341938811213,-2.86039310927537 43.2341979582021,-2.86039548016986 43.2342024247925,-2.86040204802334 43.2342109710817,-2.86040537401778 43.2342142316808,-2.86041152821363 43.2342195209241,-2.86041765431568 43.2342236923034,-2.86042561251226 43.2342280763831,-2.8604299416125 43.2342300877097,-2.86044223371766 43.2342343770739,-2.86045237930715 43.2342366473114,-2.86045452943278 43.2342370850502,-2.8604668284515 43.2342383455098,-2.86047913044535 43.2342383020474,-2.86049143545305 43.234236937343,-2.86049252626243 43.2342366962765,-2.86050374365824 43.2342341705439,-2.86051605538147 43.2342298607206,-2.86051956672697 43.2342281909738,-2.86052837154937 43.2342236011347,-2.86053455652 43.2342196709744,-2.8605406927659 43.2342151264074,-2.8605452131673 43.2342111456909,-2.86055302298161 43.2342027033188,-2.86055309901661 43.234202617029,-2.86055910791073 43.2341940860788,-2.86056384244284 43.234185553575,-2.86056537193181 43.2341820607098,-2.86056784466768 43.2341770201785,-2.86056977260171 43.2341684842537,-2.86057401590678 43.2341599511507,-2.86057773672806 43.2341544634234,-2.86058017969132 43.2341514203881,-2.86059006460854 43.234143056111,-2.86059027403283 43.234142894415,-2.86060238326967 43.2341356916542,-2.86060448838265 43.2341343734613,-2.86061470072037 43.2341288569991,-2.86061939677343 43.2341258533514,-2.86062702009173 43.2341211783227,-2.86063204218099 43.2341173304827,-2.86063934442813 43.2341113193597,-2.86064179612735 43.2341088040904,-2.86064918909442 43.2341002748213,-2.86065167914192 43.2340969040923,-2.86065488366664 43.234091743483,-2.86065722855283 43.2340832080645,-2.86066100596557 43.2340746743907,-2.86066376493397 43.2340661394763,-2.86066405395663 43.2340648846856,-2.860665646099 43.2340576034928,-2.86066659580248 43.2340490663747,-2.86066655647286 43.234040528052,-2.86066544707814 43.234031988426,-2.86066414002588 43.2340271060744,-2.860663177357 43.2340234473868,-2.86065963050533 43.2340149047919,-2.86065729510863 43.2340063636725,-2.86065190319198 43.2339985698799,-2.86065133849067 43.2339978181422,-2.86064330582277 43.2339892700826,-2.86063962991386 43.2339860324714,-2.8606326078525 43.2339807187755,-2.86062734815827 43.2339772173404,-2.86061808291476 43.2339721628048,-2.86061506133375 43.2339706278973,-2.86060277086643 43.2339656378654,-2.86059607973855 43.2339635977197,-2.8605904775472 43.2339618998533,-2.86057818181038 43.2339592230053,-2.86056588387661 43.2339575102675,-2.86055358389789 43.2339566947195,-2.86054128197082 43.233956733756,-2.86052897814467 43.2339576055548,-2.86051667225557 43.2339593817384,-2.86050436425185 43.2339620847281),(-2.86052889108763 43.2339957807994,-2.86052467288428 43.2339976637831,-2.86051657445638 43.2340022637137,-2.86051112991602 43.2340061855457,-2.86050655732802 43.2340147182451,-2.86050423745596 43.2340176759451,-2.86050025876028 43.2340232488396,-2.8604968756289 43.2340317829889,-2.86049596307506 43.2340403201509,-2.86049740543621 43.2340488601846,-2.86050140979464 43.2340574033423,-2.86050413888968 43.2340608903235,-2.86050848152189 43.23406595024,-2.86051641493345 43.2340722094723,-2.86052001512782 43.2340745025774,-2.86052870159037 43.2340788766823,-2.86054099418428 43.2340829414252,-2.86054160011663 43.2340830671672,-2.86055328558299 43.2340875310831,-2.86056558420383 43.2340889537685,-2.8605778901543 43.2340871614794,-2.86058726009491 43.2340831228194,-2.86059020270172 43.2340824747967,-2.86060251557928 43.2340776424457,-2.86060761507709 43.2340746093483,-2.86061483613584 43.2340694398644,-2.86061835253198 43.2340660841563,-2.86062481594192 43.2340575537561,-2.86062717708506 43.2340522872046,-2.86062844494772 43.2340490199026,-2.86062960257941 43.2340404830381,-2.86062856192584 43.2340319434955,-2.86062723148151 43.2340284171387,-2.86062505616474 43.2340234009497,-2.86061870850015 43.2340148549413,-2.86061497771969 43.2340073159979,-2.86061435285628 43.2340063113596,-2.86060269566687 43.2339986309548,-2.86060076582179 43.2339977565294,-2.86059040517978 43.2339936475712,-2.8605781099992 43.2339907239287,-2.86056581090252 43.2339895184924,-2.86055350810726 43.2339899354173,-2.8605412015049 43.2339920218555,-2.86052889108763 43.2339957807994)),((-2.83651289444955 43.230438948166,-2.83651108125589 43.2304395579793,-2.83650058311393 43.2304427663134,-2.83649123399728 43.2304480678937,-2.8364882562181 43.230452404679,-2.83648518962744 43.2304565975341,-2.83648426744377 43.2304651344955,-2.83648801974434 43.2304736781382,-2.83648819881553 43.23047387792,-2.83649830659303 43.2304822311202,-2.83650047457222 43.2304833728147,-2.83651276606058 43.2304869833317,-2.83652506649009 43.2304872489196,-2.83653737607232 43.2304840896596,-2.83654007598491 43.2304822908093,-2.83654970182352 43.2304748791421,-2.83655037898343 43.2304737672506,-2.83655322868001 43.2304652330425,-2.83655191556196 43.2304566928869,-2.83654975797179 43.2304538672097,-2.83654429501025 43.2304481437194,-2.83653748475749 43.2304434203132,-2.83652551287931 43.2304395786024,-2.83652519453908 43.2304393373501,-2.83651289444955 43.230438948166),(-2.83651287655045 43.2304456448998,-2.83650711582671 43.2304480905918,-2.83650054646786 43.2304564759728,-2.83650043710322 43.2304566193265,-2.83650054197066 43.2304581584177,-2.83650106863221 43.2304651585086,-2.83651002923588 43.230473709594,-2.83651279785855 43.2304750865187,-2.83652509309133 43.2304772956545,-2.83653740106045 43.230474739257,-2.83653872219149 43.2304737505955,-2.83654696948321 43.2304652240998,-2.83654737380592 43.2304566863979,-2.83653994214332 43.2304481374999,-2.83653747672092 43.23044642755,-2.83652518263193 43.2304437926026,-2.83651287655045 43.2304456448998)))",3,2,-8,-7
"MULTIPOLYGON (((-2.86046755733803 43.2339188652079,-2.86045798623393 43.233920737986,-2.86045524863858 43.2339218757432,-2.86044293286481 43.2339279859913,-2.86044068658136 43.233929255158,-2.86043062116623 43.2339323094119,-2.86041830939928 43.2339366620224,-2.86041546445383 43.2339377626611,-2.86040599593074 43.2339417593747,-2.86039629930428 43.2339462775502,-2.86039368071036 43.2339476232783,-2.86038136350639 43.2339543550491,-2.86038058744611 43.2339547966507,-2.86036904405557 43.2339620697676,-2.86036713494389 43.2339633185068,-2.86035672211068 43.2339708754434,-2.86035541384014 43.2339718424747,-2.86034502749419 43.2339803680708,-2.86034439728237 43.2339809423029,-2.8603356564987 43.2339888949056,-2.86033206900321 43.2339925184721,-2.86032717099628 43.2339974228207,-2.86031973719768 43.2340056366235,-2.86031944941031 43.2340059516678,-2.86031578206577 43.2340144854648,-2.86030899051969 43.2340230154469,-2.86030739066794 43.2340251988921,-2.86030267466708 43.2340315460094,-2.86029682070385 43.2340400771355,-2.86029504842674 43.2340428802912,-2.86029140178636 43.2340486087927,-2.86028637740267 43.2340571409314,-2.86028269848926 43.2340639274846,-2.86028174860529 43.2340656735531,-2.86027747347868 43.2340742066065,-2.86027357261812 43.2340827401168,-2.86027176641312 43.2340912761854,-2.86027032570247 43.2340949719841,-2.86026844121381 43.2340998103987,-2.86026551058371 43.2341083450938,-2.86026299670917 43.2341168802978,-2.860260907744 43.2341254160208,-2.86025927662198 43.2341339523031,-2.8602580937304 43.2341424891328,-2.86025791012398 43.2341447389912,-2.86025739424649 43.234151026553,-2.86025715998091 43.2341595645414,-2.8602574578219 43.2341681031798,-2.86025780367496 43.2341766418769,-2.86025783663415 43.2341769021812,-2.86025887578529 43.2341851814611,-2.86026053904466 43.2341937217673,-2.86026277802551 43.2342022627767,-2.86026565384975 43.234210804564,-2.86026917696945 43.2342193471417,-2.86027003754061 43.2342210985812,-2.8602734256072 43.2342278906055,-2.86027838980395 43.2342364349431,-2.86028229112893 43.2342422422312,-2.86028418572997 43.2342449802963,-2.86029088392035 43.234253526751,-2.86029454804595 43.2342619323871,-2.86029460959282 43.2342620695753,-2.86030287595323 43.2342706179443,-2.86030682169008 43.2342743027532,-2.86031239208386 43.2342791678387,-2.86031910016742 43.2342845590932,-2.86032337391418 43.2342877195219,-2.86033138223647 43.2342932444808,-2.86033620275761 43.234296273459,-2.86034366705819 43.2343007259465,-2.86035140505417 43.2343048302919,-2.86035595428163 43.2343071568673,-2.86036824349048 43.234312719313,-2.86036995386656 43.2343133912073,-2.86038053449509 43.2343174961296,-2.86039282711021 43.2343215682618,-2.8603942429148 43.2343219591249,-2.86040512121468 43.2343249886057,-2.86041741669283 43.2343278076701,-2.8604297136969 43.2343299585852,-2.86043419829139 43.234330546151,-2.86044200944684 43.2343326594794,-2.86045430654265 43.2343347709919,-2.86046660619928 43.2343357604575,-2.86047890860128 43.2343355466733,-2.86049121368343 43.2343341579182,-2.8605035218938 43.234331397431,-2.86050586480787 43.2343306335603,-2.86051582932112 43.2343289797987,-2.86052813787352 43.2343260683885,-2.86054044845057 43.234322268574,-2.8605407862928 43.2343221378622,-2.86055276178195 43.2343172601044,-2.86055969541543 43.2343136226374,-2.86056507888633 43.2343105958458,-2.86057302137905 43.234305100605,-2.86057740082551 43.2343018095973,-2.86058324533716 43.2342965747908,-2.86058972906445 43.234290258119,-2.86059168519604 43.2342880468016,-2.86059913655891 43.2342795176071,-2.86060206297743 43.234276215203,-2.86060629460394 43.2342709880548,-2.86061364754412 43.2342624587395,-2.8606143999089 43.2342608453688,-2.86061761773812 43.2342539253023,-2.86062640923021 43.2342453977389,-2.86062673763406 43.2342451245279,-2.86063755370051 43.2342368730411,-2.86063906052239 43.2342359120583,-2.86065137720322 43.234229422364,-2.86065406767899 43.2342283548828,-2.86066368855722 43.2342252696219,-2.86067599559986 43.2342230086935,-2.86068829911706 43.2342222950561,-2.86070059968286 43.2342228770874,-2.86071289773554 43.2342245626915,-2.8607251937408 43.2342271476666,-2.86072988054037 43.2342284472021,-2.86073748726175 43.2342308241059,-2.86074977906272 43.2342352566132,-2.86075451786539 43.2342370154673,-2.86076206872906 43.2342406275111,-2.86077338798968 43.2342455767086,-2.86077435805256 43.2342461499615,-2.86078664636779 43.2342521163303,-2.86079225673445 43.2342541379451,-2.86079893025015 43.2342600313602,-2.86080349523058 43.2342626898945,-2.86081121996822 43.2342653836106,-2.8608235167559 43.2342676301961,-2.86083581761495 43.2342680879265,-2.86084812243686 43.2342668040254,-2.86086043159821 43.2342636124981,-2.8608625301585 43.2342627617102,-2.86087271535673 43.2342542358228,-2.8608727548681 43.2342542184687,-2.86088507417353 43.2342465656572,-2.86088616174393 43.2342457139003,-2.86089567081394 43.2342371871888,-2.86089740179354 43.2342352558498,-2.8609023119698 43.2342286569894,-2.86090689141513 43.2342201242828,-2.86090969290345 43.2342115894145,-2.86090975846207 43.2342111712495,-2.8609109889843 43.2342030527157,-2.86091076015367 43.234194514163,-2.86090980612526 43.2341902134759,-2.86090899401266 43.2341859737411,-2.86090573621348 43.2341774315055,-2.86090342139543 43.2341688904164,-2.86089757033345 43.234161154445,-2.8608970144591 43.2341603443516,-2.86088827313969 43.2341517954478,-2.86088529434524 43.2341497720211,-2.86087656894475 43.2341432429401,-2.86087301156731 43.2341413763002,-2.86086072474607 43.2341347593072,-2.86086059770295 43.2341346852415,-2.86084843465338 43.2341295813239,-2.8608400551289 43.2341261219801,-2.86083614354047 43.2341248526162,-2.86082385107747 43.2341207180175,-2.86081410748964 43.2341175521389,-2.8608115582032 43.2341167648651,-2.86079926483153 43.2341130309426,-2.86078697100242 43.2341094986461,-2.86078486557906 43.2341089782831,-2.86077467745231 43.2341058444083,-2.86076238380041 43.2341022355326,-2.86075589155982 43.2341004047458,-2.86075009130524 43.2340981192495,-2.86073780119359 43.2340929569408,-2.86073544724411 43.2340918415851,-2.86072881840416 43.2340832952407,-2.86072552819954 43.2340802787589,-2.86072032582377 43.2340747466267,-2.86071536210099 43.2340662023086,-2.86071327086597 43.2340607264967,-2.86071223016305 43.2340576602206,-2.86071004281962 43.2340491192826,-2.86070817968546 43.2340405787394,-2.86070623892634 43.2340320381015,-2.86070388662285 43.2340234969625,-2.86070107189655 43.234015552918,-2.8607008702443 43.2340149550148,-2.86069915588267 43.2340064146525,-2.86069492260725 43.2339978712229,-2.86068945412747 43.2339893262889,-2.86068883163775 43.233988513735,-2.86068281535536 43.2339807799295,-2.86067656244642 43.233974179896,-2.86067461780041 43.2339722316713,-2.86066472430865 43.2339636813469,-2.8606642852991 43.2339633407418,-2.86065271244038 43.2339551284414,-2.86065200322433 43.2339546661272,-2.86063971777804 43.2339474726633,-2.86063795080397 43.2339465721848,-2.86062742976393 43.233941407272,-2.86061930983918 43.2339380112,-2.86061513960359 43.2339362846709,-2.86060284764378 43.2339319524769,-2.86059422760337 43.2339294423631,-2.8605905564701 43.2339272761699,-2.86057826818703 43.2339213326784,-2.86057708152661 43.2339208831929,-2.86056597237335 43.2339186933559,-2.86055367473982 43.2339168526583,-2.86054137582886 43.2339155725041,-2.86052907565367 43.2339148469483,-2.86051677440731 43.2339145912019,-2.86050447198984 43.2339148489523,-2.86049216835373 43.2339156409023,-2.86047986347824 43.233916976001,-2.86046755733803 43.2339188652079),(-2.86075002820796 43.234125831744,-2.86074905585053 43.2341260112495,-2.86073771919944 43.2341289658095,-2.86072540547129 43.2341341718281,-2.86072467672217 43.2341345198466,-2.86071421053039 43.2341430453788,-2.8607130786859 43.2341451101691,-2.86070924786566 43.2341515776111,-2.86070842252883 43.2341601148808,-2.86071113779431 43.2341686564614,-2.86071301183344 43.2341744640927,-2.86071373522273 43.2341771978985,-2.86072119147284 43.2341857452511,-2.86072528134536 43.2341886784966,-2.8607331790935 43.2341942981196,-2.86073756525741 43.2341965714078,-2.86074985433906 43.2342021952256,-2.8607516942544 43.2342028589324,-2.86076214699636 43.2342062494627,-2.86077444259448 43.2342090125829,-2.86078674119615 43.23421045668,-2.86079904303673 43.2342104779962,-2.8608113487876 43.2342087811574,-2.86082365972349 43.2342048055482,-2.86082729680245 43.2342029509311,-2.8608359793872 43.2341969935983,-2.86083871891221 43.2341944265515,-2.86084447201716 43.2341858952751,-2.86084669714569 43.2341773597072,-2.86084671031798 43.2341688214486,-2.86084463448343 43.234160280649,-2.86083952594267 43.2341517361603,-2.86083608977289 43.2341484820631,-2.86083067582265 43.2341431871197,-2.86082380972816 43.2341388883618,-2.86081630892813 43.2341346313666,-2.86081152207515 43.2341326394008,-2.86079922952796 43.2341285418393,-2.860788276475 43.2341260589831,-2.86078693395281 43.2341257752422,-2.86077463495595 43.23412451222,-2.86076233311365 43.2341244992584,-2.86075002820796 43.234125831744),(-2.86050436425185 43.2339620847281,-2.86049949446486 43.2339634799836,-2.860492053816 43.2339658534631,-2.86047974069185 43.2339707999661,-2.86047717076171 43.2339719910346,-2.86046742413265 43.2339772512271,-2.86046204019277 43.2339805108552,-2.86045510328788 43.2339855796125,-2.86045063687225 43.2339890352205,-2.86044277625628 43.2339966178221,-2.86044180715823 43.2339975627242,-2.86043473401548 43.2340060923702,-2.86043185039721 43.234014627127,-2.86043042739009 43.234017221967,-2.86042697063227 43.2340231594484,-2.86042328563315 43.2340316932273,-2.86042067239903 43.2340402283137,-2.86041894079682 43.2340487644758,-2.86041803613936 43.2340563936277,-2.8604179138111 43.2340573014975,-2.860417388715 43.2340658391316,-2.86041713595684 43.2340743770979,-2.86041682579324 43.2340829149942,-2.86041649080833 43.2340914528601,-2.86041515734019 43.2340999895078,-2.86041252763308 43.2341085245739,-2.86040846677844 43.2341170578935,-2.86040558489632 43.2341218420723,-2.86040352580172 43.2341255901391,-2.86039859270373 43.234134122394,-2.86039410416047 43.2341426551912,-2.86039323090387 43.2341446753113,-2.86039068321439 43.2341511892911,-2.86038839963762 43.2341597247789,-2.86038737729865 43.2341682618059,-2.86038736333383 43.2341768000634,-2.86038843787804 43.2341853396493,-2.86039105786671 43.2341938811213,-2.86039310927537 43.2341979582021,-2.86039548016986 43.2342024247925,-2.86040204802334 43.2342109710817,-2.86040537401778 43.2342142316808,-2.86041152821363 43.2342195209241,-2.86041765431568 43.2342236923034,-2.86042561251226 43.2342280763831,-2.8604299416125 43.2342300877097,-2.86044223371766 43.2342343770739,-2.86045237930715 43.2342366473114,-2.86045452943278 43.2342370850502,-2.8604668284515 43.2342383455098,-2.86047913044535 43.2342383020474,-2.86049143545305 43.234236937343,-2.86049252626243 43.2342366962765,-2.86050374365824 43.2342341705439,-2.86051605538147 43.2342298607206,-2.86051956672697 43.2342281909738,-2.86052837154937 43.2342236011347,-2.86053455652 43.2342196709744,-2.8605406927659 43.2342151264074,-2.8605452131673 43.2342111456909,-2.86055302298161 43.2342027033188,-2.86055309901661 43.234202617029,-2.86055910791073 43.2341940860788,-2.86056384244284 43.234185553575,-2.86056537193181 43.2341820607098,-2.86056784466768 43.2341770201785,-2.86056977260171 43.2341684842537,-2.86057401590678 43.2341599511507,-2.86057773672806 43.2341544634234,-2.86058017969132 43.2341514203881,-2.86059006460854 43.234143056111,-2.86059027403283 43.234142894415,-2.86060238326967 43.2341356916542,-2.86060448838265 43.2341343734613,-2.86061470072037 43.2341288569991,-2.86061939677343 43.2341258533514,-2.86062702009173 43.2341211783227,-2.86063204218099 43.2341173304827,-2.86063934442813 43.2341113193597,-2.86064179612735 43.2341088040904,-2.86064918909442 43.2341002748213,-2.86065167914192 43.2340969040923,-2.86065488366664 43.234091743483,-2.86065722855283 43.2340832080645,-2.86066100596557 43.2340746743907,-2.86066376493397 43.2340661394763,-2.86066405395663 43.2340648846856,-2.860665646099 43.2340576034928,-2.86066659580248 43.2340490663747,-2.86066655647286 43.234040528052,-2.86066544707814 43.234031988426,-2.86066414002588 43.2340271060744,-2.860663177357 43.2340234473868,-2.86065963050533 43.2340149047919,-2.86065729510863 43.2340063636725,-2.86065190319198 43.2339985698799,-2.86065133849067 43.2339978181422,-2.86064330582277 43.2339892700826,-2.86063962991386 43.2339860324714,-2.8606326078525 43.2339807187755,-2.86062734815827 43.2339772173404,-2.86061808291476 43.2339721628048,-2.86061506133375 43.2339706278973,-2.86060277086643 43.2339656378654,-2.86059607973855 43.2339635977197,-2.8605904775472 43.2339618998533,-2.86057818181038 43.2339592230053,-2.86056588387661 43.2339575102675,-2.86055358389789 43.2339566947195,-2.86054128197082 43.233956733756,-2.86052897814467 43.2339576055548,-2.86051667225557 43.2339593817384,-2.86050436425185 43.2339620847281)),((-2.83650061614587 43.2304304087281,-2.83649744446133 43.2304310002107,-2.83648829997903 43.2304360345077,-2.83648391158267 43.2304395191482,-2.83647597540043 43.2304448058913,-2.83647171042435 43.2304480399877,-2.83646601734692 43.2304565701293,-2.83646418393634 43.2304651057879,-2.83646536373439 43.230473645754,-2.83647000113811 43.2304821906625,-2.8364758600629 43.2304879482727,-2.83647953602394 43.2304907425712,-2.83648814121874 43.2304954237884,-2.8365004325027 43.2304991114044,-2.83650235957368 43.2304993134716,-2.8365127302158 43.2305003941965,-2.83652432582485 43.2304993448629,-2.83652503429817 43.230499294024,-2.83653734459188 43.2304958694395,-2.83654538838581 43.2304908366792,-2.83654966671202 43.230488018632,-2.83655413039626 43.2304823108899,-2.83655795072225 43.2304737780685,-2.8365583219956 43.2304652403194,-2.83655539924829 43.2304566978641,-2.83654977010767 43.2304493256884,-2.83654864787717 43.2304481499387,-2.83653749279405 43.2304404130765,-2.83653493428485 43.2304395920649,-2.8365252135469 43.2304322252604,-2.83652004111315 43.2304310325038,-2.83651291882913 43.2304298268283,-2.83650061614587 43.2304304087281),(-2.83651289444955 43.230438948166,-2.83651108125589 43.2304395579793,-2.83650058311393 43.2304427663134,-2.83649123399728 43.2304480678937,-2.8364882562181 43.230452404679,-2.83648518962744 43.2304565975341,-2.83648426744377 43.2304651344955,-2.83648801974434 43.2304736781382,-2.83648819881553 43.23047387792,-2.83649830659303 43.2304822311202,-2.83650047457222 43.2304833728147,-2.83651276606058 43.2304869833317,-2.83652506649009 43.2304872489196,-2.83653737607232 43.2304840896596,-2.83654007598491 43.2304822908093,-2.83654970182352 43.2304748791421,-2.83655037898343 43.2304737672506,-2.83655322868001 43.2304652330425,-2.83655191556196 43.2304566928869,-2.83654975797179 43.2304538672097,-2.83654429501025 43.2304481437194,-2.83653748475749 43.2304434203132,-2.83652551287931 43.2304395786024,-2.83652519453908 43.2304393373501,-2.83651289444955 43.230438948166)))",4,3,-7,-6
